x, y
128.7128712871287, 1.5430267062314538
194.7194719471947, 1.8545994065281897
209.57095709570956, 1.810089020771513
221.12211221122112, 2.3738872403560825
303.6303630363036, 2.5370919881305634
386.13861386138615, 3.086053412462907
414.1914191419142, 2.8931750741839752
468.64686468646863, 2.8931750741839752
585.8085808580857, 3.5756676557863494
636.963696369637, 3.620178041543026
785.4785478547855, 4.347181008902076
924.0924092409241, 4.065281899109792
